5.249412 & [1, 0, 3, 0, 0, 4, 4, 2, 2, 2, 1]
5.249412 & [2, 2, 3, 1, 0, 0, 0, 4, 4, 1, 4]
5.249412 & [5, 5, 5, 5, 2, 0, 3, 1, 2, 4, 0]
5.249412 & [0, 2, 2, 1, 1, 0, 0, 4, 3, 3, 3]
5.249412 & [4, 3, 4, 4, 1, 1, 0, 0, 0, 3, 2]
5.249412 & [3, 3, 1, 3, 0, 0, 2, 4, 1, 4, 1]
5.249412 & [2, 2, 2, 2, 3, 1, 3, 5, 1, 4, 0]
5.249412 & [3, 1, 3, 3, 0, 0, 0, 1, 2, 2, 4]
5.249412 & [0, 1, 1, 0, 0, 2, 3, 4, 4, 4, 3]
5.249412 & [0, 0, 0, 3, 3, 4, 3, 2, 2, 1, 1]
5.249412 & [3, 2, 2, 4, 4, 2, 1, 1, 0, 0, 0]
5.249412 & [2, 2, 0, 2, 4, 4, 3, 1, 0, 0, 1]
5.249412 & [1, 2, 2, 2, 3, 0, 0, 4, 4, 1, 1]
5.249412 & [2, 3, 3, 3, 4, 4, 0, 0, 2, 1, 0]
5.249412 & [4, 4, 4, 2, 1, 1, 3, 0, 2, 0, 2]
5.249412 & [4, 3, 3, 1, 1, 1, 2, 0, 0, 2, 0]
5.249412 & [4, 4, 2, 5, 1, 1, 3, 3, 3, 3, 0]
5.233207 & [6, 3, 5, 6, 2, 2, 4, 1, 0, 1, 0]
5.249412 & [0, 2, 2, 2, 3, 0, 4, 1, 1, 3, 1]
5.233207 & [1, 1, 4, 6, 6, 5, 0, 2, 2, 3, 3]
5.249412 & [1, 1, 1, 2, 2, 0, 0, 4, 4, 2, 3]
5.249412 & [0, 4, 0, 0, 3, 1, 1, 2, 3, 2, 3]
5.249412 & [5, 4, 5, 3, 0, 0, 1, 1, 1, 1, 2]
5.249412 & [4, 2, 1, 2, 2, 0, 0, 3, 3, 1, 3]
5.249412 & [1, 1, 1, 3, 0, 2, 2, 4, 0, 4, 0]
5.249412 & [3, 2, 0, 0, 0, 1, 1, 4, 2, 4, 4]
5.249412 & [0, 0, 0, 2, 1, 1, 3, 2, 2, 4, 4]
5.542656 & [3, 3, 2, 3, 1, 0, 0, 2, 2, 2, 4]
5.542656 & [2, 2, 3, 2, 1, 4, 4, 1, 0, 1, 1]
5.542656 & [2, 2, 1, 2, 0, 3, 4, 4, 0, 0, 0]
5.542656 & [0, 0, 0, 0, 3, 3, 1, 4, 3, 1, 2]
5.542656 & [1, 1, 1, 2, 1, 4, 4, 0, 0, 0, 3]
5.542656 & [2, 0, 0, 2, 2, 4, 1, 1, 3, 1, 1]
5.539287 & [0, 0, 1, 0, 3, 2, 1, 1, 1, 1, 1]
5.542656 & [2, 2, 2, 3, 1, 1, 0, 4, 0, 0, 0]
5.542656 & [0, 0, 1, 0, 0, 1, 3, 4, 4, 4, 2]
5.542656 & [3, 0, 0, 3, 0, 2, 2, 2, 1, 1, 1]
5.542656 & [3, 3, 3, 2, 2, 0, 3, 1, 4, 1, 1]
5.539287 & [1, 1, 1, 1, 2, 3, 1, 1, 0, 0, 0]
5.542656 & [1, 0, 0, 1, 3, 3, 3, 2, 1, 2, 2]
5.542656 & [4, 4, 4, 4, 3, 1, 0, 3, 3, 1, 2]
5.572628 & [1, 2, 1, 1, 1, 0, 2, 2, 2, 2, 2]
5.542656 & [0, 0, 0, 3, 4, 0, 1, 1, 2, 2, 2]
5.542656 & [2, 0, 0, 0, 4, 2, 1, 1, 1, 3, 1]
5.542656 & [2, 0, 1, 3, 0, 1, 1, 4, 4, 4, 4]
5.542656 & [3, 2, 1, 2, 1, 4, 1, 0, 0, 0, 0]
5.542656 & [3, 3, 3, 3, 0, 1, 2, 0, 4, 1, 1]
5.542656 & [3, 3, 3, 3, 1, 0, 2, 0, 1, 0, 4]
5.542656 & [4, 4, 4, 4, 0, 2, 1, 3, 2, 1, 2]
5.542656 & [2, 3, 2, 1, 3, 4, 3, 0, 0, 0, 0]
5.542656 & [4, 0, 0, 1, 0, 3, 1, 2, 2, 2, 2]
5.539287 & [0, 0, 0, 0, 1, 0, 0, 3, 2, 2, 2]
5.542656 & [3, 1, 3, 3, 4, 4, 3, 0, 0, 0, 2]
5.539287 & [1, 1, 1, 1, 1, 3, 0, 2, 2, 1, 2]
5.542656 & [2, 1, 1, 0, 4, 2, 1, 3, 3, 3, 3]
5.723175 & [1, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0]
5.723175 & [1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 0]
5.723175 & [0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2]
5.723175 & [1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2]
5.723175 & [2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]
5.723175 & [1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0]
5.723175 & [0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1]
5.723175 & [1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0]
5.927541 & [2, 2, 1, 4, 2, 2, 0, 3, 3, 3, 3]
5.927541 & [2, 2, 2, 2, 1, 0, 3, 1, 1, 0, 0]
5.927541 & [0, 2, 2, 2, 3, 3, 3, 1, 1, 1, 2]
5.927541 & [0, 3, 0, 1, 2, 1, 4, 4, 4, 4, 4]
5.927541 & [1, 0, 0, 0, 2, 2, 2, 1, 1, 3, 1]
5.927541 & [3, 3, 3, 2, 1, 1, 1, 0, 1, 0, 0]
5.927541 & [2, 3, 3, 3, 0, 0, 1, 1, 0, 1, 1]
5.927541 & [0, 3, 4, 1, 0, 0, 0, 2, 2, 2, 2]
5.927541 & [4, 4, 4, 4, 2, 3, 3, 0, 3, 1, 3]
5.927541 & [0, 0, 0, 0, 3, 0, 4, 2, 1, 2, 1]
5.927541 & [4, 4, 1, 2, 3, 0, 0, 1, 1, 1, 1]
5.927541 & [4, 1, 0, 2, 0, 0, 0, 3, 3, 3, 3]
5.927541 & [3, 3, 3, 3, 0, 0, 1, 0, 2, 0, 4]
5.927541 & [4, 4, 4, 4, 1, 3, 1, 1, 1, 0, 2]
5.927541 & [2, 1, 1, 1, 1, 2, 2, 0, 3, 3, 3]
5.927541 & [0, 0, 0, 0, 3, 2, 2, 4, 1, 1, 0]
5.927541 & [1, 1, 1, 1, 3, 2, 2, 4, 0, 1, 0]
5.927541 & [0, 2, 2, 2, 0, 0, 0, 1, 1, 3, 1]
5.927541 & [2, 2, 2, 2, 3, 3, 4, 0, 1, 1, 2]
5.927541 & [2, 4, 3, 2, 1, 1, 0, 4, 4, 4, 4]
5.927541 & [0, 0, 0, 0, 0, 2, 3, 4, 2, 1, 1]
5.927541 & [3, 3, 3, 3, 0, 0, 4, 0, 1, 2, 0]
5.927541 & [0, 0, 0, 0, 0, 3, 1, 3, 4, 4, 2]
5.927541 & [1, 0, 1, 1, 2, 2, 2, 0, 0, 0, 3]
5.927541 & [2, 2, 2, 2, 4, 1, 1, 3, 1, 1, 0]
5.927541 & [2, 2, 0, 3, 4, 2, 2, 1, 1, 1, 1]
5.927541 & [0, 4, 1, 0, 0, 2, 0, 3, 3, 3, 3]
5.927541 & [4, 0, 0, 3, 1, 2, 2, 4, 4, 4, 4]
5.927541 & [2, 0, 2, 1, 2, 0, 0, 3, 3, 3, 3]
6.199916 & [0, 0, 1, 0, 2, 2, 0, 1, 1, 1, 1]
6.199916 & [0, 2, 2, 2, 1, 1, 2, 0, 0, 0, 0]
6.199916 & [1, 2, 1, 1, 1, 0, 2, 0, 0, 0, 0]
6.199916 & [2, 2, 2, 0, 0, 1, 2, 1, 1, 1, 1]
6.199916 & [2, 2, 2, 2, 0, 2, 1, 1, 0, 1, 1]
6.199916 & [2, 1, 2, 2, 0, 0, 2, 1, 1, 1, 1]
6.199916 & [0, 0, 3, 2, 2, 1, 1, 1, 1, 1, 1]
6.199916 & [1, 1, 1, 1, 2, 1, 0, 0, 2, 2, 2]
6.199916 & [1, 1, 1, 1, 1, 0, 2, 0, 2, 2, 2]
6.199916 & [1, 1, 1, 1, 2, 1, 0, 0, 0, 2, 0]
6.199916 & [2, 2, 2, 2, 2, 2, 3, 0, 1, 0, 1]
6.199916 & [0, 0, 0, 0, 2, 1, 1, 2, 2, 0, 2]
6.199916 & [2, 2, 2, 2, 0, 1, 1, 0, 1, 1, 1]
6.199916 & [1, 1, 1, 1, 1, 1, 2, 3, 3, 0, 0]
6.199916 & [1, 1, 0, 0, 1, 1, 1, 2, 2, 2, 2]
6.199916 & [0, 1, 0, 0, 1, 0, 0, 2, 2, 2, 2]
6.199916 & [0, 2, 0, 3, 3, 1, 1, 1, 1, 1, 1]
6.199916 & [2, 2, 2, 2, 2, 2, 1, 1, 0, 3, 0]
6.199916 & [2, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1]
6.179054 & [2, 2, 2, 2, 1, 0, 0, 0, 2, 0, 0]
6.392707 & [1, 1, 1, 1, 2, 1, 0, 3, 3, 2, 3]
6.440627 & [0, 2, 0, 0, 3, 4, 1, 5, 1, 5, 5]
6.440627 & [4, 2, 5, 5, 5, 0, 0, 1, 1, 1, 3]
6.440627 & [3, 2, 3, 3, 1, 4, 5, 0, 2, 0, 0]
6.440627 & [1, 1, 1, 1, 3, 0, 4, 5, 2, 3, 6]
6.392707 & [0, 0, 0, 0, 0, 1, 1, 2, 3, 3, 1]
6.440627 & [4, 1, 4, 4, 5, 2, 3, 1, 0, 0, 0]
6.440627 & [4, 2, 6, 3, 0, 5, 4, 1, 1, 1, 1]
6.440627 & [3, 0, 1, 1, 2, 2, 2, 5, 5, 4, 5]
6.392707 & [1, 1, 1, 1, 0, 0, 3, 3, 2, 1, 3]
6.392707 & [2, 2, 2, 2, 3, 3, 3, 0, 1, 2, 1]
6.440627 & [0, 0, 4, 0, 5, 4, 1, 2, 2, 2, 3]
6.440627 & [2, 2, 1, 5, 0, 0, 0, 4, 4, 3, 4]
6.440627 & [2, 2, 1, 2, 0, 4, 1, 5, 5, 5, 3]
6.392707 & [3, 3, 3, 3, 2, 1, 1, 1, 3, 0, 0]
6.440627 & [4, 3, 5, 4, 2, 1, 1, 1, 0, 0, 0]
6.440627 & [5, 5, 5, 3, 2, 4, 0, 1, 1, 0, 1]
6.440627 & [0, 0, 0, 1, 3, 3, 3, 5, 2, 2, 4]
6.440627 & [5, 4, 5, 3, 1, 1, 1, 0, 2, 0, 0]
6.392707 & [2, 2, 2, 2, 3, 3, 3, 2, 1, 1, 0]
6.392707 & [3, 3, 3, 3, 2, 2, 0, 0, 0, 1, 3]
6.440627 & [1, 0, 1, 1, 0, 3, 5, 4, 2, 4, 4]
6.440627 & [2, 2, 0, 2, 0, 4, 1, 3, 5, 5, 5]
6.440627 & [6, 6, 6, 6, 1, 0, 5, 2, 4, 0, 3]
6.440627 & [5, 5, 5, 0, 0, 0, 1, 2, 4, 3, 3]
6.440627 & [3, 4, 4, 4, 0, 3, 1, 2, 2, 2, 5]
6.440627 & [0, 0, 0, 5, 3, 2, 2, 2, 4, 1, 1]
6.440627 & [2, 0, 0, 0, 4, 4, 4, 5, 3, 1, 1]
6.440627 & [2, 2, 2, 4, 0, 0, 0, 1, 1, 3, 5]
6.440627 & [4, 5, 1, 5, 5, 0, 0, 3, 2, 2, 2]
6.561374 & [1, 1, 0, 1, 0, 0, 2, 4, 4, 4, 3]
6.561374 & [1, 3, 4, 0, 2, 0, 0, 5, 5, 5, 5]
6.680126 & [4, 4, 4, 3, 0, 0, 1, 6, 2, 5, 2]
6.561374 & [2, 2, 4, 2, 0, 0, 3, 1, 1, 0, 1]
6.561374 & [2, 3, 2, 4, 0, 2, 1, 5, 5, 5, 5]
6.561374 & [5, 4, 2, 3, 0, 2, 2, 1, 1, 1, 1]
6.561374 & [4, 2, 2, 1, 3, 1, 3, 0, 0, 0, 0]
6.561374 & [3, 3, 3, 3, 2, 0, 1, 5, 1, 4, 1]
6.561374 & [4, 4, 4, 4, 0, 2, 0, 3, 1, 1, 2]
6.561374 & [3, 3, 3, 3, 1, 0, 4, 2, 0, 2, 1]
6.561374 & [1, 1, 1, 1, 4, 0, 0, 3, 0, 5, 2]
6.561374 & [5, 5, 5, 4, 3, 0, 1, 1, 2, 1, 1]
6.561374 & [1, 5, 1, 1, 3, 0, 2, 2, 4, 2, 2]
6.561374 & [0, 0, 0, 0, 1, 1, 4, 5, 2, 3, 1]
6.561374 & [1, 0, 0, 0, 0, 4, 4, 3, 2, 2, 3]
6.561374 & [0, 0, 2, 4, 1, 3, 0, 5, 5, 5, 5]
6.561374 & [0, 2, 2, 2, 0, 0, 1, 4, 4, 3, 4]
6.561374 & [2, 1, 1, 1, 1, 4, 0, 5, 5, 3, 5]
6.561374 & [4, 4, 2, 1, 3, 1, 2, 0, 0, 0, 0]
6.561374 & [5, 2, 1, 0, 2, 2, 4, 3, 3, 3, 3]
6.680126 & [0, 0, 5, 0, 3, 3, 2, 1, 4, 6, 6]
6.561374 & [3, 3, 3, 3, 4, 1, 2, 1, 0, 1, 5]
6.561374 & [1, 0, 1, 1, 2, 2, 4, 3, 2, 3, 3]
6.561374 & [0, 0, 4, 1, 3, 1, 3, 2, 2, 2, 2]
6.680126 & [2, 2, 6, 4, 4, 0, 3, 5, 1, 5, 5]
6.561374 & [1, 1, 1, 1, 2, 0, 2, 4, 0, 3, 4]
6.561374 & [2, 4, 4, 4, 1, 1, 3, 1, 0, 0, 0]
6.561374 & [2, 4, 3, 2, 0, 3, 0, 1, 1, 1, 1]
6.561374 & [3, 0, 0, 1, 4, 0, 2, 5, 5, 5, 5]
6.940292 & [1, 1, 1, 1, 1, 0, 3, 2, 0, 0, 0]
6.940292 & [0, 0, 0, 1, 0, 0, 2, 3, 3, 3, 3]
6.940292 & [0, 2, 0, 0, 0, 1, 3, 1, 1, 1, 1]
6.852804 & [3, 3, 3, 3, 1, 1, 0, 1, 2, 0, 2]
6.852804 & [1, 1, 1, 0, 0, 0, 0, 2, 2, 3, 3]
6.852804 & [1, 1, 1, 1, 1, 4, 5, 2, 2, 3, 0]
6.852804 & [1, 1, 1, 1, 1, 3, 3, 5, 4, 2, 0]
6.852804 & [0, 0, 1, 0, 0, 2, 2, 3, 3, 3, 1]
6.852804 & [1, 1, 2, 1, 1, 0, 0, 2, 3, 3, 3]
6.852804 & [1, 2, 1, 2, 0, 2, 0, 3, 3, 3, 3]
6.852804 & [3, 3, 3, 3, 2, 2, 1, 2, 1, 0, 0]
6.852804 & [0, 0, 0, 0, 0, 5, 2, 1, 3, 4, 4]
6.852804 & [2, 2, 2, 2, 3, 0, 3, 1, 1, 0, 0]
6.845407 & [0, 0, 0, 0, 0, 2, 2, 0, 1, 1, 1]
6.852804 & [1, 0, 3, 3, 3, 0, 1, 2, 2, 2, 2]
6.852804 & [2, 0, 2, 1, 1, 0, 1, 3, 3, 3, 3]
6.852804 & [0, 1, 0, 0, 3, 3, 2, 2, 1, 1, 1]
6.940292 & [1, 0, 0, 0, 3, 0, 0, 2, 2, 2, 2]
6.852804 & [1, 1, 1, 1, 2, 0, 0, 3, 0, 2, 3]
6.852804 & [2, 1, 1, 1, 1, 2, 0, 0, 3, 3, 3]
6.852804 & [2, 2, 2, 1, 1, 1, 1, 0, 3, 0, 3]
6.852804 & [3, 3, 3, 3, 1, 2, 2, 1, 0, 2, 0]
6.940292 & [1, 1, 0, 1, 2, 0, 0, 2, 2, 2, 2]
6.940292 & [1, 1, 1, 1, 2, 0, 3, 3, 3, 3, 1]
6.852804 & [3, 1, 3, 1, 1, 1, 2, 2, 0, 0, 0]
6.940292 & [2, 3, 2, 2, 1, 2, 2, 0, 0, 0, 0]
7.158465 & [1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]
7.158465 & [0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]
7.158465 & [0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1]
7.158465 & [1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0]
7.262840 & [2, 1, 1, 2, 2, 3, 2, 0, 0, 0, 0]
7.262840 & [2, 2, 2, 3, 1, 2, 1, 0, 0, 0, 0]
7.262840 & [3, 3, 0, 3, 1, 4, 2, 1, 1, 1, 1]
7.262840 & [2, 2, 2, 2, 0, 0, 0, 1, 3, 1, 0]
7.262840 & [3, 3, 3, 3, 2, 2, 2, 1, 0, 2, 0]
7.262840 & [3, 3, 4, 3, 1, 0, 2, 0, 0, 0, 0]
7.262840 & [1, 1, 1, 1, 2, 4, 3, 1, 0, 0, 0]
7.262840 & [2, 2, 2, 2, 0, 1, 1, 1, 1, 0, 3]
7.262840 & [4, 2, 2, 2, 1, 3, 0, 3, 3, 3, 3]
7.262840 & [0, 0, 0, 0, 3, 2, 1, 4, 4, 4, 0]
7.262840 & [1, 1, 1, 1, 2, 4, 0, 3, 3, 1, 3]
7.262840 & [0, 0, 0, 2, 3, 4, 1, 2, 2, 2, 2]
7.262840 & [0, 3, 3, 2, 0, 0, 0, 1, 1, 1, 1]
7.262840 & [1, 4, 3, 0, 0, 0, 2, 2, 2, 2, 2]
7.262840 & [1, 2, 2, 1, 2, 2, 0, 3, 3, 3, 3]
7.262840 & [0, 1, 0, 1, 2, 1, 1, 3, 3, 3, 3]
7.262840 & [3, 2, 0, 3, 0, 0, 0, 1, 1, 1, 1]
7.262840 & [2, 2, 2, 2, 2, 0, 4, 4, 3, 4, 1]
7.262840 & [2, 2, 2, 2, 0, 3, 4, 1, 2, 1, 1]
7.262840 & [3, 1, 2, 3, 1, 1, 1, 0, 0, 0, 0]
7.262840 & [1, 0, 3, 3, 0, 0, 0, 2, 2, 2, 2]
7.262840 & [0, 0, 2, 0, 2, 0, 1, 3, 3, 3, 3]
7.262840 & [2, 0, 0, 1, 1, 3, 3, 2, 2, 2, 2]
7.262840 & [1, 2, 3, 3, 3, 3, 2, 0, 0, 0, 0]
7.262840 & [1, 4, 1, 1, 0, 2, 3, 2, 2, 2, 2]
7.262840 & [3, 1, 1, 1, 0, 4, 2, 0, 0, 0, 0]
7.262840 & [2, 1, 1, 1, 3, 2, 1, 0, 0, 0, 0]
7.262840 & [0, 0, 0, 0, 3, 3, 3, 1, 3, 1, 2]
7.598119 & [0, 0, 0, 0, 0, 0, 2, 2, 1, 2, 2]
7.598119 & [1, 0, 1, 1, 1, 2, 2, 2, 2, 2, 2]
7.598119 & [1, 1, 0, 1, 1, 1, 1, 2, 2, 2, 2]
7.598119 & [2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 0]
7.598119 & [0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 2]
7.598119 & [1, 1, 1, 1, 0, 0, 0, 0, 0, 2, 0]
7.581458 & [3, 0, 3, 3, 1, 2, 2, 2, 2, 2, 2]
7.581458 & [1, 1, 1, 1, 1, 1, 2, 3, 3, 0, 3]
7.598119 & [2, 2, 1, 2, 2, 0, 0, 0, 0, 0, 0]
7.598119 & [0, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]
7.581458 & [0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3]
7.581458 & [0, 0, 0, 2, 3, 1, 1, 1, 1, 1, 1]
7.581458 & [2, 1, 1, 1, 0, 3, 3, 3, 3, 3, 3]
7.581458 & [2, 2, 2, 2, 2, 2, 3, 1, 0, 0, 0]
7.581458 & [0, 0, 0, 0, 0, 0, 1, 2, 3, 2, 2]
7.777437 & [2, 2, 2, 2, 0, 1, 1, 0, 0, 0, 1]
7.777437 & [0, 0, 0, 0, 1, 2, 2, 2, 2, 1, 1]
7.777437 & [0, 0, 0, 0, 2, 1, 1, 1, 2, 2, 1]
7.777437 & [0, 1, 1, 0, 0, 1, 1, 2, 2, 2, 2]
7.777437 & [1, 1, 1, 1, 0, 2, 0, 0, 2, 2, 2]
7.777437 & [2, 2, 2, 0, 0, 2, 0, 1, 1, 1, 1]
7.777437 & [1, 2, 2, 1, 1, 1, 2, 0, 0, 0, 0]
7.777437 & [2, 2, 2, 2, 1, 0, 0, 1, 1, 0, 1]
7.777437 & [1, 1, 1, 0, 1, 0, 0, 2, 2, 2, 2]
7.777437 & [0, 0, 0, 0, 1, 2, 2, 2, 1, 2, 1]
7.777437 & [1, 2, 1, 1, 2, 2, 1, 0, 0, 0, 0]
7.777437 & [1, 1, 2, 1, 2, 2, 1, 0, 0, 0, 0]
7.777437 & [1, 0, 1, 0, 0, 0, 1, 2, 2, 2, 2]
7.777437 & [1, 1, 1, 1, 2, 2, 0, 2, 0, 0, 0]
7.777437 & [2, 0, 0, 0, 2, 2, 0, 1, 1, 1, 1]
7.777437 & [2, 2, 2, 2, 1, 1, 0, 0, 0, 1, 1]
7.777437 & [2, 2, 0, 0, 0, 2, 2, 1, 1, 1, 1]
7.981920 & [1, 0, 1, 0, 4, 2, 1, 3, 3, 3, 3]
7.981920 & [3, 3, 3, 3, 2, 2, 0, 0, 2, 4, 1]
7.883249 & [1, 1, 1, 1, 0, 5, 3, 2, 4, 4, 0]
7.981920 & [2, 2, 0, 0, 3, 1, 2, 4, 4, 4, 4]
7.981920 & [0, 1, 0, 1, 4, 0, 3, 2, 2, 2, 2]
7.883249 & [0, 2, 0, 2, 1, 1, 1, 3, 4, 3, 3]
7.883249 & [2, 3, 3, 3, 4, 4, 1, 2, 0, 0, 0]
7.981920 & [4, 4, 4, 4, 2, 0, 0, 3, 1, 3, 0]
7.883249 & [1, 1, 1, 1, 0, 2, 5, 3, 4, 3, 0]
7.981920 & [4, 4, 4, 4, 2, 3, 3, 1, 0, 0, 3]
7.883249 & [3, 0, 0, 0, 4, 1, 1, 2, 2, 2, 4]
7.883249 & [5, 5, 5, 5, 0, 3, 1, 2, 2, 1, 4]
7.981920 & [4, 3, 1, 1, 0, 3, 3, 2, 2, 2, 2]
7.981920 & [0, 1, 2, 1, 3, 0, 0, 4, 4, 4, 4]
7.883249 & [3, 3, 3, 4, 1, 1, 0, 2, 2, 0, 2]
7.883249 & [1, 1, 3, 1, 4, 4, 0, 0, 2, 0, 2]
7.883249 & [5, 5, 5, 5, 3, 1, 1, 2, 0, 3, 4]
7.981920 & [3, 0, 0, 0, 2, 2, 1, 1, 4, 1, 1]
7.883249 & [5, 5, 5, 5, 1, 3, 0, 0, 2, 4, 1]
7.883249 & [3, 4, 4, 4, 2, 2, 2, 0, 1, 0, 1]
7.883249 & [2, 2, 2, 2, 4, 3, 0, 5, 3, 1, 1]
7.981920 & [0, 0, 0, 0, 1, 1, 3, 4, 2, 3, 3]
7.981920 & [4, 4, 4, 4, 3, 0, 2, 1, 1, 2, 2]
7.981920 & [3, 1, 2, 1, 0, 0, 1, 4, 4, 4, 4]
7.981920 & [2, 1, 4, 3, 3, 3, 1, 0, 0, 0, 0]
7.883249 & [4, 1, 1, 1, 2, 3, 3, 2, 0, 0, 0]
7.883249 & [3, 2, 2, 2, 1, 1, 1, 0, 4, 4, 0]
7.883249 & [1, 1, 3, 3, 2, 2, 2, 0, 0, 0, 4]
7.981920 & [3, 3, 3, 1, 1, 1, 2, 0, 2, 0, 0]
8.194254 & [5, 5, 5, 1, 1, 2, 4, 3, 0, 3, 0]
8.194254 & [4, 0, 0, 2, 2, 1, 1, 5, 5, 5, 3]
8.194254 & [2, 2, 4, 4, 5, 0, 0, 3, 1, 1, 1]
8.194254 & [3, 2, 3, 1, 1, 5, 5, 0, 4, 0, 0]
8.194254 & [1, 1, 1, 4, 5, 2, 0, 6, 6, 6, 3]
8.194254 & [2, 2, 0, 2, 5, 5, 3, 3, 1, 1, 4]
8.194254 & [4, 4, 4, 6, 5, 0, 3, 1, 1, 2, 1]
8.194254 & [5, 5, 5, 1, 2, 4, 3, 6, 0, 0, 0]
8.194254 & [1, 5, 1, 1, 0, 6, 4, 3, 3, 3, 2]
8.194254 & [0, 5, 5, 0, 4, 1, 1, 2, 3, 2, 2]
8.194254 & [3, 4, 3, 2, 0, 0, 1, 1, 5, 5, 5]
8.194254 & [2, 3, 3, 3, 5, 5, 0, 0, 1, 4, 1]
8.194254 & [5, 1, 5, 1, 4, 0, 0, 3, 2, 2, 2]
8.194254 & [1, 5, 5, 1, 0, 0, 4, 2, 3, 2, 2]
8.194254 & [6, 4, 4, 4, 5, 0, 1, 2, 2, 2, 3]
8.194254 & [5, 5, 1, 5, 0, 3, 2, 4, 6, 4, 4]
8.194254 & [4, 5, 5, 5, 3, 3, 0, 2, 1, 2, 1]
8.194254 & [2, 1, 2, 1, 3, 5, 5, 0, 0, 0, 4]
8.194254 & [5, 3, 5, 5, 2, 2, 4, 0, 0, 1, 1]
8.194254 & [6, 6, 4, 6, 3, 1, 2, 0, 0, 5, 0]
8.194254 & [0, 3, 0, 0, 1, 1, 2, 2, 4, 4, 5]
8.194254 & [0, 0, 1, 1, 3, 3, 4, 5, 5, 2, 5]
8.194254 & [0, 4, 4, 0, 5, 1, 1, 2, 2, 2, 3]
8.194254 & [4, 4, 4, 5, 0, 0, 3, 3, 1, 2, 1]
8.194254 & [4, 5, 5, 0, 0, 2, 2, 1, 3, 1, 1]
8.194254 & [0, 0, 0, 5, 5, 4, 1, 1, 2, 3, 3]
8.194254 & [3, 0, 0, 3, 2, 2, 5, 1, 1, 1, 4]
8.285210 & [1, 0, 0, 0, 2, 4, 0, 3, 3, 3, 3]
8.336702 & [1, 1, 1, 1, 0, 1, 2, 0, 0, 0, 0]
8.285210 & [1, 1, 1, 1, 4, 0, 3, 2, 0, 0, 0]
8.285210 & [3, 1, 1, 4, 2, 2, 0, 0, 0, 0, 0]
8.285210 & [4, 4, 4, 4, 4, 0, 2, 2, 1, 3, 3]
8.285210 & [2, 2, 2, 2, 2, 4, 3, 0, 0, 1, 1]
8.285210 & [1, 0, 0, 0, 0, 2, 2, 2, 3, 3, 3]
8.285210 & [0, 3, 0, 0, 4, 0, 2, 1, 1, 1, 1]
8.285210 & [4, 2, 0, 0, 0, 0, 3, 1, 1, 1, 1]
8.285210 & [1, 1, 1, 1, 0, 4, 3, 2, 0, 0, 0]
8.285210 & [0, 2, 3, 3, 3, 0, 0, 1, 1, 1, 1]
8.285210 & [2, 2, 0, 0, 4, 1, 3, 3, 3, 3, 3]
8.285210 & [4, 2, 1, 4, 4, 4, 3, 0, 0, 0, 0]
8.285210 & [2, 2, 1, 3, 3, 4, 0, 0, 0, 0, 0]
8.285210 & [4, 2, 4, 1, 1, 3, 0, 0, 0, 0, 0]
8.285210 & [0, 0, 0, 1, 0, 4, 3, 2, 2, 2, 2]
8.285210 & [4, 3, 2, 3, 1, 1, 0, 0, 0, 0, 0]
8.285210 & [0, 0, 0, 0, 0, 3, 4, 1, 2, 2, 1]
8.285210 & [1, 1, 1, 4, 0, 1, 2, 3, 3, 3, 3]
8.285210 & [2, 2, 2, 2, 0, 1, 1, 1, 4, 3, 1]
8.285210 & [3, 3, 3, 3, 0, 2, 0, 1, 1, 1, 0]
8.285210 & [2, 2, 2, 2, 3, 3, 3, 3, 0, 4, 1]
8.285210 & [3, 3, 3, 3, 3, 0, 0, 1, 4, 2, 4]
8.285210 & [2, 2, 2, 2, 0, 1, 4, 1, 1, 3, 1]
8.285210 & [1, 1, 1, 1, 0, 3, 2, 2, 0, 2, 0]
8.285210 & [1, 1, 1, 1, 2, 2, 0, 0, 3, 2, 0]
8.735485 & [1, 1, 3, 1, 2, 2, 0, 3, 3, 3, 3]
8.735485 & [0, 0, 0, 0, 0, 3, 2, 1, 2, 1, 1]
8.735485 & [1, 3, 1, 1, 2, 2, 0, 3, 3, 3, 3]
8.735485 & [2, 2, 2, 0, 3, 1, 1, 0, 0, 0, 0]
8.735485 & [1, 1, 1, 1, 1, 2, 3, 3, 3, 0, 0]
8.735485 & [3, 3, 3, 3, 1, 0, 0, 2, 2, 2, 3]
8.735485 & [0, 2, 2, 2, 1, 1, 3, 0, 0, 0, 0]
